OBJECTID,Name,Operator,Owner,Address,Is 24 Hours,Car Park Count,Has Carpark Cost,Max Time Limit,Has Tourist Attraction,Latitude,Longitude,Current Type,Date First Operational,Number Of Connectors,Connectors List,Has Charging Cost,GlobalID,x,y
175492,Otaki,ChargeNet NZ,ChargeNet NZ,"186 Waerenga Road, Otaki 5512, New Zealand",True,1,False,Unlimited,False,-40.763595,175.152736,DC,11/22/2016 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,8a54d447-1513-4d13-9d2d-c6e5122e5672,1781700.11485806,5485256.25359485
175493,Waikanae,ChargeNet NZ,ChargeNet NZ,"Opposite 34 Tutere St, Waikanae 5036, NZ",True,1,False,Unlimited,False,-40.861299,175.02426,DC,5/30/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,df1ab74c-a1b1-4a60-bde1-aef8cdd66363,1770604.9288714,5474667.75916892
175494,Takaka,ChargeNet NZ,Network Tasman Ltd,"16 Willow Street, Golden Bay 7110, NZ",True,1,False,Unlimited,False,-40.861889,172.806131,Mixed,8/1/2018 12:00:00 AM,3,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{AC, 43 kW, Type 2 Tethered, Status: Operative, Count:1}",True,c3ba7321-5220-42fa-a752-1f5de5df2666,1583661.32903586,5476556.3005266
175495,Paraparaumu,ChargeNet NZ,ChargeNet NZ,"Rimu Rd, Paraparaumu 5032, NZ",True,1,False,Unlimited,False,-40.917054,175.002489,DC,10/23/2018 12:00:00 AM,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,8f3ff130-a722-4693-98c7-f060c2d66f55,1768628.28745889,5468520.19961843
175496,Raumati,ChargeNet NZ,ChargeNet NZ,"15 Raumati Rd, Paraparaumu 5032, NZ",True,1,False,Unlimited,False,-40.918804,174.98174,DC,3/14/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,cdce950d-9d89-4691-9609-53a1066fca5f,1766876.52390229,5468365.72694019
175497,Masterton,ChargeNet NZ,ChargeNet NZ,"3 Dixon Street, Masterton 5810, New Zealand",True,1,False,Unlimited,False,-40.948637,175.665992,DC,5/11/2017 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,2deeaa7e-c075-4a23-8f3e-ec0219d5c5ad,1824399.54160301,5463521.8117919
175498,Paekakariki,ChargeNet NZ,ChargeNet NZ,"7D Wellington Rd, Paekakariki 5034, NZ",True,1,False,Unlimited,False,-40.987489,174.95142,DC,3/25/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,611a8073-fbe5-468f-a6ce-3f4da9fe546e,1764152.93372228,5460797.89578857
175499,Paremata,ChargeNet NZ,ChargeNet NZ,"93-97 Mana Esplanade, Porirua 5026, New Zealand",True,1,False,Unlimited,False,-41.094888,174.868935,DC,8/8/2019 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,325ec640-96d8-471b-bfa2-620ebd67c7a3,1756958.50076467,5449026.40607454
175500,Motueka,ChargeNet NZ,The Warehouse Ltd,"270 High St, Motueka 7120, NZ",True,1,False,Unlimited,False,-41.114321,173.010011,DC,1/26/2021 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",False,d77a2a0f-4c2b-4b86-86f7-8a6997856d51,1600840.48400989,5448552.04815026
175501,Motueka,ChargeNet NZ,ChargeNet NZ,"271 High St, Motueka 7120, NZ",True,1,False,Unlimited,False,-41.114531,173.011033,DC,9/30/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,a7e7b0e2-f808-4b76-85ba-ecb79f3fbdda,1600926.28414057,5448528.7253323
175502,Featherston,ChargeNet NZ,ChargeNet NZ,"43 Fitzherbert Street, Featherston 5710, New Zealand",True,1,False,Unlimited,False,-41.116804,175.325726,DC,9/5/2016 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,e72f90ae-be05-4b7c-b44b-778087011a11,1795258.7595311,5445669.67656643
175503,Upper Hutt,ChargeNet NZ,ChargeNet NZ,"24 Queen St, Upper Hutt 5018, New Zealand",True,1,False,Unlimited,False,-41.123868,175.070866,DC,4/27/2017 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,e017e724-a474-4c97-944f-dbe46f883883,1773841.71793322,5445425.57522264
175504,Porirua,ChargeNet NZ,ChargeNet NZ,"12 Parumoana Street, Porirua 5022, New Zealand",True,1,False,Unlimited,False,-41.132114,174.841666,DC,10/16/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,11b623be-bd62-47e9-99bd-abcdb61f61f2,1754580.88211339,5444942.35579912
175505,Silver Stream,ChargeNet NZ,ChargeNet NZ,"28 Whitemans Rd, Upper Hutt 5019, New Zealand",True,1,False,Unlimited,False,-41.148489,175.012567,DC,8/7/2019 12:00:00 AM,2,"{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,83c679ea-0db2-4b36-b19d-57497623dfda,1768884.25846992,5442806.86956822
175506,Churton Park,ChargeNet NZ,ChargeNet NZ,"69 Lakewood Ave, Wellington 6037, New Zealand",True,1,False,Unlimited,False,-41.202821,174.808593,DC,7/24/2019 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,d52a10ee-07c4-45da-b22f-74ba4eef2540,1751641.5963508,5437150.64012105
175507,Lower Hutt,ChargeNet NZ,ChargeNet NZ,"1 Stevens Grove, Lower Hutt 5010, New Zealand",True,1,False,Unlimited,False,-41.211402,174.904391,DC,8/25/2016 12:00:00 AM,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,1e5332f9-1660-463d-87a8-c7bfdc926856,1759653.30422279,5436026.45521808
175508,Johnsonville,ChargeNet NZ,ChargeNet NZ,"Wanaka St, Wellington 6037, New Zealand",True,1,False,Unlimited,False,-41.22296,174.804174,DC,12/1/2020 12:00:00 AM,8,"{DC, 25 kW, Type 2 CCS, Status: Operative, Count:3},{DC, 25 kW, CHAdeMO, Status: Inoperative, Count:2},{DC, 25 kW, CHAdeMO, Status: Operative, Count:2},{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,68fd6a01-37ab-4ee6-898a-2bccedb1fdb0,1751224.66670587,5434922.48659418
175509,Petone,ChargeNet NZ,ChargeNet NZ,"114-124 Jackson St, Lower Hutt 5012, New Zealand",True,1,False,Unlimited,False,-41.223808,174.872944,DC,8/28/2019 12:00:00 AM,4,"{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:2},{DC, 25 kW, CHAdeMO, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,9d590b4c-115f-4a84-b2ca-1ccafdc7b50a,1756987.16236262,5434706.399676
175510,Karamea,ChargeNet NZ,ChargeNet NZ,"103 Bridge Street, Karamea 7893, NZ",True,1,False,Unlimited,False,-41.251426,172.128479,DC,1/11/2019 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,a306434d-f375-4b0a-ab52-162d3539ab35,1526982.61216128,5432965.47574963
175511,Nelson,ChargeNet NZ,Network Tasman Ltd,"81 Trafalgar Street, Nelson 7010, NZ",True,1,False,Unlimited,False,-41.270097,173.284786,Mixed,8/1/2018 12:00:00 AM,3,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{AC, 43 kW, Type 2 Tethered, Status: Operative, Count:1}",True,34739aca-8573-43d2-9187-d8b307049af7,1623852.911566,5431219.80212091
175512,Nelson,ChargeNet NZ,ChargeNet NZ,"75 Vanguard St, Nelson 7010, NZ",True,1,False,Unlimited,False,-41.275823,173.277332,DC,8/14/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,30671b7d-8def-4547-b468-2236c290370c,1623226.55419681,5430586.15072339
175513,Havelock,ChargeNet NZ,ChargeNet NZ,"68 Main Rd, Havelock 7100, NZ",True,1,False,Unlimited,False,-41.277922,173.766868,DC,5/31/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,dd36574c-89d9-4e36-a6b3-bc39a76ec0b3,1664223.35475176,5430106.66338238
175514,Rodney St,ChargeNet NZ,ChargeNet NZ,"Rodney St, Wellington 6012, NZ",True,1,False,Unlimited,False,-41.278398,174.757247,AC,10/4/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,c065a51b-8f2b-46d0-be77-b9294fb7dcc3,1747166.60699976,5428848.27973861
175515,Karori,ChargeNet NZ,ChargeNet NZ,"236 Karori Rd, Wellington 6012, New Zealand",True,1,False,Unlimited,False,-41.28381,174.738131,DC,9/6/2019 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,a35748f6-70af-4a6c-8d93-b1f4b7d5df9e,1745553.5785444,5428279.65817136
175516,Grey Street,ChargeNet NZ,Contact Energy Ltd,"Grey Street, Wellington 6011, NZ",True,1,False,Unlimited,False,-41.284599,174.776116,DC,8/28/2018 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,8f35ede9-7d19-4af1-9287-ada725e13117,1748732.83694277,5428127.67565257
175517,Bond St,ChargeNet NZ,ChargeNet NZ,"25 Bond St, Wellington 6011, NZ",True,1,False,Unlimited,False,-41.289609,174.776206,AC,2/20/2019 12:00:00 AM,2,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2}",True,98b1101b-5e77-48e0-925f-1a3c1eae880a,1748728.99261647,5427571.30104749
175518,Barnett St Carpark,ChargeNet NZ,Contact Energy Ltd,"Barnett Street, Wellington 6011, New Zealand",True,1,False,Unlimited,False,-41.291425,174.782858,DC,8/27/2018 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,714723e4-b0de-4206-8ef6-d69af3c29ae8,1749281.87411725,5427358.265199
175519,Holloway Rd,ChargeNet NZ,ChargeNet NZ,"Holloway Rd, Wellington 6021, NZ",True,1,False,Unlimited,False,-41.294961,174.75864,AC,11/12/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,9be8a6d9-0cae-47de-b6e7-a6908314d67f,1747246.01962953,5427007.06193189
175520,Epuni St,ChargeNet NZ,ChargeNet NZ,"Epuni St, Wellington 6021, NZ",True,1,False,Unlimited,False,-41.297056,174.765587,AC,9/26/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,8cdb9b29-5f55-4494-8a1f-40d97237d485,1747822.96498873,5426762.66108854
175521,Austin St,ChargeNet NZ,ChargeNet NZ,"Austin St, Wellington 6011, NZ",True,1,False,Unlimited,False,-41.298815,174.7869,AC,9/26/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,b1691a15-39b7-45ff-87c0-82cd24711385,1749603.44049505,5426530.85078909
175522,Karepa St,ChargeNet NZ,ChargeNet NZ,"Karepa St, Wellington 6021, NZ",True,1,False,Unlimited,False,-41.301383,174.759694,AC,11/20/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,4f459c67-11c6-47fd-a1fd-8b2d7689e3c4,1747319.81531073,5426292.28926054
175523,Miramar North Rd,ChargeNet NZ,ChargeNet NZ,"Miramar North Rd, Wellington 6022, NZ",True,1,False,Unlimited,False,-41.302333,174.824111,AC,11/18/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,2bef957e-9d68-499f-958f-518e0ccb4927,1752710.75866431,5426075.45633183
175524,Wright St,ChargeNet NZ,ChargeNet NZ,"Wright St, Wellington 6021, NZ",True,1,False,Unlimited,False,-41.30715,174.773973,AC,9/26/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,319e0aff-b18a-4239-9dd0-8d262c9b8852,1748502.19956764,5425627.68423431
175525,North Coromandel St,ChargeNet NZ,ChargeNet NZ,"9 Coromandel St, Wellington 6021, NZ",True,1,False,Unlimited,False,-41.308936,174.785277,AC,9/26/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,207669a3-5798-4cef-8360-5bbd4f74c95d,1749444.43610164,5425409.98970929
175526,Hall St,ChargeNet NZ,ChargeNet NZ,"Hall St, Wellington 6011, NZ",True,1,False,Unlimited,False,-41.310593,174.777546,AC,9/26/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,a49713e6-7572-4b3a-bb88-615d29811af4,1748793.48295251,5425239.31269688
175527,South Coromandel St,ChargeNet NZ,ChargeNet NZ,"66 Coromandel St, Wellington 6021, NZ",True,1,False,Unlimited,False,-41.311693,174.786123,AC,9/26/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,015dac28-b023-49aa-9bc6-54870e0cd0a2,1749508.95619006,5425102.44311123
175528,Kilbirnie,ChargeNet NZ,ChargeNet NZ,"78 Rongotai Rd, Wellington 6022, New Zealand",True,1,False,Unlimited,False,-41.318419,174.797143,DC,10/30/2019 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,d6f35033-be32-48cd-8c62-b830240b791c,1750415.96556684,5424336.65556893
175529,Wellington Zoo,ChargeNet NZ,ChargeNet NZ,"Manchester Street, Wellington 6021, New Zealand",True,1,False,Unlimited,False,-41.319325,174.784932,DC,7/24/2019 12:00:00 AM,4,"{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, CHAdeMO, Status: Unknown, Count:1},{DC, 25 kW, Type 2 CCS, Status: Unknown, Count:1}",True,ccc685ef-735e-4be9-98b9-0393514b1f54,1749391.82543565,5424257.17033968
175530,Stanley St,ChargeNet NZ,ChargeNet NZ,"66 Stanley St, Wellington 6023, NZ",True,1,False,Unlimited,False,-41.323357,174.772457,AC,3/6/2020 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,98298978-cbc2-4c29-9637-a7723adea284,1748338.52681469,5423830.93611166
175531,Melbourne Rd,ChargeNet NZ,ChargeNet NZ,"Melbourne Rd, Wellington 6023, NZ",True,1,False,Unlimited,False,-41.329728,174.776479,AC,12/5/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,dfda4e7f-0b85-4ae1-8145-5e230a01c420,1748660.65886862,5423116.7242649
175532,Hornsey Rd,ChargeNet NZ,ChargeNet NZ,"Hornsey Rd, Wellington 6023, NZ",True,1,False,Unlimited,False,-41.330187,174.785974,AC,11/26/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,0fecebab-af6e-4e4d-b7ce-f4973431a135,1749454.21055773,5423049.44598413
175533,Jackson St,ChargeNet NZ,ChargeNet NZ,"Jackson St, Wellington 6023, NZ",True,1,False,Unlimited,False,-41.330898,174.780196,AC,12/5/2019 12:00:00 AM,2,"{AC, 7 kW, Type 2 Socketed, Status: Operative, Count:2}",True,31f5be39-b000-4291-9393-60be67e0a0ab,1748969.05445025,5422980.44962941
175534,Island Bay,ChargeNet NZ,ChargeNet NZ,"6 Medway St, Wellington 6023, New Zealand",True,1,False,Unlimited,False,-41.334271,174.773264,DC,10/4/2019 12:00:00 AM,2,"{DC, 25 kW, Type 2 CCS, Status: Inoperative, Count:1},{DC, 25 kW, CHAdeMO, Status: Operative, Count:1}",True,6e32c436-8b0b-41ea-9cff-8a9809155126,1748381.2951069,5422617.85349391
175535,Richmond,ChargeNet NZ,Network Tasman Ltd,"280 Queen Street, Richmond 7020, NZ",True,1,False,Unlimited,False,-41.338061,173.184316,DC,8/1/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,9038148e-0a1c-4367-805e-16bc1b8da4b9,1615421.78814203,5423697.47155611
175536,Spring Creek,ChargeNet NZ,ChargeNet NZ,"2226 State Highway 1, Blenheim 7202, NZ",True,1,False,Unlimited,False,-41.460704,173.961785,DC,5/1/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,b0468f13-4c18-414f-b753-e5909bbfe409,1680322.21925488,5409651.98575266
175537,Blenheim,ChargeNet NZ,ChargeNet NZ,"1 Westwood Avenue, Blenheim 7271, NZ",True,1,False,Unlimited,False,-41.509526,173.923111,DC,7/4/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,1bfd9c3c-904e-4c4f-ac2e-5d74964dfc7f,1677034.52191665,5404266.91388915
175538,Blenheim,ChargeNet NZ,The Warehouse Ltd,"Cnr Kinross and Redwood Streets, Blenheim 7201, NZ",True,1,False,Unlimited,False,-41.514732,173.959433,DC,1/26/2021 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",False,13926032-dd26-4e8a-96cd-f75ed4a5a66f,1680059.24770763,5403655.93157932
175539,Westport,ChargeNet NZ,ChargeNet NZ,"5 Adderley Street, Westport 7825, NZ",True,1,False,Unlimited,False,-41.757863,171.598685,DC,12/6/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,553cef70-cd99-421e-927d-5be852859e3b,1483506.16533376,5376158.5536307
175540,Murchison,ChargeNet NZ,ChargeNet NZ,"Fairfax St, Murchison 7007, NZ",True,1,False,Unlimited,False,-41.799545,172.325373,DC,11/27/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,29b4d885-5fe6-4bfd-9916-db4125f39b0b,1543953.84407018,5372259.74412356
175541,Ward,ChargeNet NZ,ChargeNet NZ,"7326 State Highway 1, Ward 7285, NZ",True,1,False,Unlimited,False,-41.829084,174.130996,DC,5/1/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,59dddb67-8cac-4e3e-b25b-7a4eb791e0f1,1693917.3152609,5368581.86701729
175542,Reefton,ChargeNet NZ,ChargeNet NZ,"47 Broadway, Reefton 7830, NZ",True,1,False,Unlimited,False,-42.120066,171.866254,DC,10/2/2018 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,db5b2b29-c7c4-4987-b506-95f61a2d6237,1506281.94052513,5336270.92295792
175543,Kaikoura,ChargeNet NZ,ChargeNet NZ,"124-128 Beach Rd, Kaikoura 7300, NZ",True,1,False,Unlimited,False,-42.387995,173.679475,DC,10/26/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,a67fa0fa-1100-4277-a6ba-0c8a2a45372b,1655929.49001217,5306920.09607247
175544,Kaikoura,ChargeNet NZ,ChargeNet NZ,"51 West End, Kaikoura 7300, New Zealand",True,1,False,Unlimited,False,-42.402332,173.682548,DC,10/31/2016 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,2ecfe4c5-c5b6-491d-929e-f49b6401869a,1656169.65123618,5305326.12792604
175545,Greymouth,ChargeNet NZ,The Warehouse Ltd,"174 Mawhera Quay, Greymouth 7805, NZ",True,1,False,Unlimited,False,-42.448596,171.215473,DC,4/1/2022 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",False,0d1e17f8-cc99-4fbb-9b4f-84eaf03a8627,1453250.12033334,5298872.02705486
175546,Greymouth,ChargeNet NZ,ChargeNet NZ,"13 Tarapuhi Street, Greymouth 7805, New Zealand",True,1,False,Unlimited,False,-42.450054,171.208751,DC,3/16/2017 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,1d03b02f-17fe-4201-b8c0-49d517c942fc,1452700.74032041,5298698.48091148
175547,Hokitika,ChargeNet NZ,ChargeNet NZ,"116 Revell Street, Hokitika 7810, NZ",True,1,False,Unlimited,False,-42.716811,170.96319,DC,7/24/2018 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,b8d4da82-32ed-41b0-a160-d2eb4b95d5c2,1433219.72888692,5268620.63432056
175548,Culverden,ChargeNet NZ,ChargeNet NZ,"27A Mountain View Rd, Culverden 7392, New Zealand",True,1,False,Unlimited,False,-42.774278,172.846924,DC,12/21/2017 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,cf478d48-b164-4ebc-9310-310ceafeebfc,1587477.4515396,5264239.39188563
175549,Cheviot,ChargeNet NZ,ChargeNet NZ,"4 Seddon St, Cheviot 7310, NZ",True,1,False,Unlimited,False,-42.812788,173.273014,DC,5/31/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,2ac6e8ef-2de7-484a-a789-f13c1310207f,1622320.36830263,5259938.29665451
175550,Otira,ChargeNet NZ,Portia Properties Ltd,"Otira Hwy, Otira 7875, New Zealand",True,1,False,Unlimited,False,-42.842644,171.560183,DC,2/27/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,34fa559b-e9c4-4248-892d-9a6e0cb688fa,1482342.90408093,5255653.71984048
175551,Arthurs Pass,ChargeNet NZ,ChargeNet NZ,"80 State Highway 73, Arthurs Pass 7875, New Zealand",True,1,False,Unlimited,False,-42.941842,171.563088,Mixed,10/1/2020 12:00:00 AM,3,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,c7822662-8b9c-4705-ac4b-2924151dfeb1,1482768.36590671,5244641.95120779
175552,Amberley,ChargeNet NZ,ChargeNet NZ,"123 Carters Rd, Amberley 7410, NZ",True,1,False,Unlimited,False,-43.156522,172.730383,DC,5/15/2023 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,7e273fc7-c27a-43d5-a032-8dc6ff0adb1a,1578079.82203012,5221768.1864898
175553,Castle Hill,ChargeNet NZ,ChargeNet NZ,"3 Castle Hill Dr, Castle Hill 7580, New Zealand",True,1,False,Unlimited,False,-43.208364,171.715379,DC,10/15/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,5da7ef7c-5a2a-4718-ba28-20ffc0a17e97,1495646.60350206,5215245.30403853
175554,Ravenswood ,ChargeNet NZ,ChargeNet NZ,"10 Bob Robertson Drive, Ravenswood 7691, New Zealand",True,1,True,Unlimited,False,-43.307983,172.671818,DC,6/27/2023 12:00:00 AM,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:2}",True,f06b2894-f08e-4086-9d7b-134c58c02284,1573384.40776197,5204931.00719487
175555,Rangiora,ChargeNet NZ,ChargeNet NZ,"2 Southbrook Rd, Rangiora 7400, NZ",True,1,False,Unlimited,False,-43.324396,172.598728,DC,12/17/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,93c862c2-0406-4332-803d-163257bb587c,1567465.55390525,5203082.38525613
175556,Springfield,ChargeNet NZ,ChargeNet NZ,"SH 73, Springfield 7681, New Zealand",True,1,False,Unlimited,False,-43.33777,171.929037,Mixed,10/22/2020 12:00:00 AM,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,25e3dc68-a984-4d33-b5ec-0c5d0e3f1fda,1513186.94631212,5201118.44907895
175557,Kaiapoi,ChargeNet NZ,ChargeNet NZ,"31 Sewell Street, Kaiapoi 7630, New Zealand",True,1,False,Unlimited,False,-43.381896,172.660077,DC,6/18/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,10548d06-fdd6-48c4-902b-6a5d1104f89c,1572465.63749186,5196718.78089177
